Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Spacer 11,50622666666.0,Receipt,Spacer,-2.5,84,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.07585818002124356,328764046607.9421,281981523303.0469
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-2.5,84,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.07585818002124356,451719046607.9421,328764046607.9421
Spacer 13,50622666666.0,Receipt,Spacer,-2.5,84,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.07585818002124356,498501569912.8372,451719046607.9421
Individual Income Taxes,249320000000.0,Receipt,Real,-2.5,84,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.07585818002124356,747821569912.8372,498501569912.8372
Dummy_Source,151868000000.0,Dummy,Spacer,-2.5,15,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-2.5,15,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.07585818002124356,14529430083.466217,11520430083.466217
Spacer 3,50622666666.0,Receipt,Spacer,-2.5,15,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.07585818002124356,61311953388.36138,14529430083.466217
Estate and Gift Taxes,4198000000.0,Receipt,Real,-2.5,15,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.07585818002124356,65509953388.36138,61311953388.36138
Spacer 5,50622666666.0,Receipt,Spacer,-2.5,15,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.07585818002124356,112292476693.25655,65509953388.36138
Excise Taxes,4358000000.0,Receipt,Real,-2.5,15,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.07585818002124356,116650476693.25655,112292476693.25655
Spacer 7,50622666666.0,Receipt,Spacer,-2.5,15,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.07585818002124356,163432999998.1517,116650476693.25655
Miscellaneous Receipts,12045000000.0,Receipt,Real,-2.5,15,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.07585818002124356,175477999998.1517,163432999998.1517
Spacer 9,50622666666.0,Receipt,Spacer,-2.5,15,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.07585818002124356,222260523303.04688,175477999998.1517
Corporation Income Taxes,59721000000.0,Receipt,Real,-2.5,15,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.07585818002124356,281981523303.0469,222260523303.04688
Spacer 11,50622666666.0,Receipt,Spacer,-2.5,15,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.07585818002124356,328764046607.9421,281981523303.0469
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-2.5,15,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.07585818002124356,451719046607.9421,328764046607.9421
Spacer 13,50622666666.0,Receipt,Spacer,-2.5,15,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.07585818002124356,498501569912.8372,451719046607.9421
Individual Income Taxes,249320000000.0,Receipt,Real,-2.5,15,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.07585818002124356,747821569912.8372,498501569912.8372
Dummy_Source,151868000000.0,Dummy,Spacer,-2.25,83,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.0953494648991095,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-2.25,83,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.0953494648991095,17489532535.297962,14480532535.297962
Spacer 3,50622666666.0,Receipt,Spacer,-2.25,83,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.0953494648991095,63285355022.92888,17489532535.297962
Estate and Gift Taxes,4198000000.0,Receipt,Real,-2.25,83,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.0953494648991095,67483355022.92888,63285355022.92888
Spacer 5,50622666666.0,Receipt,Spacer,-2.25,83,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.0953494648991095,113279177510.55978,67483355022.92888
Excise Taxes,4358000000.0,Receipt,Real,-2.25,83,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.0953494648991095,117637177510.55978,113279177510.55978
Spacer 7,50622666666.0,Receipt,Spacer,-2.25,83,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.0953494648991095,163432999998.1907,117637177510.55978
Miscellaneous Receipts,12045000000.0,Receipt,Real,-2.25,83,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.0953494648991095,175477999998.1907,163432999998.1907
Spacer 9,50622666666.0,Receipt,Spacer,-2.25,83,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.0953494648991095,221273822485.82162,175477999998.1907
Corporation Income Taxes,59721000000.0,Receipt,Real,-2.25,83,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.0953494648991095,280994822485.8216,221273822485.82162
Spacer 11,50622666666.0,Receipt,Spacer,-2.25,83,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.0953494648991095,326790644973.4525,280994822485.8216
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-2.25,83,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.0953494648991095,449745644973.4525,326790644973.4525
Spacer 13,50622666666.0,Receipt,Spacer,-2.25,83,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.0953494648991095,495541467461.08344,449745644973.4525
Individual Income Taxes,249320000000.0,Receipt,Real,-2.25,83,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.0953494648991095,744861467461.0835,495541467461.08344
Dummy_Source,151868000000.0,Dummy,Spacer,-2.25,16,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.0953494648991095,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-2.25,16,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.0953494648991095,17489532535.297962,14480532535.297962
Spacer 3,50622666666.0,Receipt,Spacer,-2.25,16,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.0953494648991095,63285355022.92888,17489532535.297962
Estate and Gift Taxes,4198000000.0,Receipt,Real,-2.25,16,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.0953494648991095,67483355022.92888,63285355022.92888
Spacer 5,50622666666.0,Receipt,Spacer,-2.25,16,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.0953494648991095,113279177510.55978,67483355022.92888
Excise Taxes,4358000000.0,Receipt,Real,-2.25,16,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.0953494648991095,117637177510.55978,113279177510.55978
Spacer 7,50622666666.0,Receipt,Spacer,-2.25,16,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.0953494648991095,163432999998.1907,117637177510.55978
Miscellaneous Receipts,12045000000.0,Receipt,Real,-2.25,16,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.0953494648991095,175477999998.1907,163432999998.1907
Spacer 9,50622666666.0,Receipt,Spacer,-2.25,16,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.0953494648991095,221273822485.82162,175477999998.1907
Corporation Income Taxes,59721000000.0,Receipt,Real,-2.25,16,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.0953494648991095,280994822485.8216,221273822485.82162
Spacer 11,50622666666.0,Receipt,Spacer,-2.25,16,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.0953494648991095,326790644973.4525,280994822485.8216
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-2.25,16,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.0953494648991095,449745644973.4525,326790644973.4525
Spacer 13,50622666666.0,Receipt,Spacer,-2.25,16,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.0953494648991095,495541467461.08344,449745644973.4525
Individual Income Taxes,249320000000.0,Receipt,Real,-2.25,16,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.0953494648991095,744861467461.0835,495541467461.08344
Dummy_Source,151868000000.0,Dummy,Spacer,-2.0,82,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.11920292202211757,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-2.0,82,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.11920292202211757,21112109361.654953,18103109361.654953
Spacer 3,50622666666.0,Receipt,Spacer,-2.0,82,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.11920292202211757,65700406240.516106,21112109361.654953
Estate and Gift Taxes,4198000000.0,Receipt,Real,-2.0,82,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.11920292202211757,69898406240.5161,65700406240.516106
Spacer 5,50622666666.0,Receipt,Spacer,-2.0,82,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.11920292202211757,114486703119.37726,69898406240.5161
Excise Taxes,4358000000.0,Receipt,Real,-2.0,82,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.11920292202211757,118844703119.37726,114486703119.37726
Spacer 7,50622666666.0,Receipt,Spacer,-2.0,82,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.11920292202211757,163432999998.2384,118844703119.37726
Miscellaneous Receipts,12045000000.0,Receipt,Real,-2.0,82,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.11920292202211757,175477999998.2384,163432999998.2384
Spacer 9,50622666666.0,Receipt,Spacer,-2.0,82,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.11920292202211757,220066296877.09955,175477999998.2384
Corporation Income Taxes,59721000000.0,Receipt,Real,-2.0,82,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.11920292202211757,279787296877.09955,220066296877.09955
Spacer 11,50622666666.0,Receipt,Spacer,-2.0,82,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.11920292202211757,324375593755.9607,279787296877.09955
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-2.0,82,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.11920292202211757,447330593755.9607,324375593755.9607
Spacer 13,50622666666.0,Receipt,Spacer,-2.0,82,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.11920292202211757,491918890634.82184,447330593755.9607
Individual Income Taxes,249320000000.0,Receipt,Real,-2.0,82,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.11920292202211757,741238890634.8219,491918890634.82184
Dummy_Source,151868000000.0,Dummy,Spacer,-2.0,17,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.11920292202211757,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-2.0,17,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.11920292202211757,21112109361.654953,18103109361.654953
Spacer 3,50622666666.0,Receipt,Spacer,-2.0,17,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.11920292202211757,65700406240.516106,21112109361.654953
Estate and Gift Taxes,4198000000.0,Receipt,Real,-2.0,17,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.11920292202211757,69898406240.5161,65700406240.516106
Spacer 5,50622666666.0,Receipt,Spacer,-2.0,17,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.11920292202211757,114486703119.37726,69898406240.5161
Excise Taxes,4358000000.0,Receipt,Real,-2.0,17,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.11920292202211757,118844703119.37726,114486703119.37726
Spacer 7,50622666666.0,Receipt,Spacer,-2.0,17,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.11920292202211757,163432999998.2384,118844703119.37726
Miscellaneous Receipts,12045000000.0,Receipt,Real,-2.0,17,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.11920292202211757,175477999998.2384,163432999998.2384
Spacer 9,50622666666.0,Receipt,Spacer,-2.0,17,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.11920292202211757,220066296877.09955,175477999998.2384
Corporation Income Taxes,59721000000.0,Receipt,Real,-2.0,17,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.11920292202211757,279787296877.09955,220066296877.09955
Spacer 11,50622666666.0,Receipt,Spacer,-2.0,17,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.11920292202211757,324375593755.9607,279787296877.09955
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-2.0,17,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.11920292202211757,447330593755.9607,324375593755.9607
Spacer 13,50622666666.0,Receipt,Spacer,-2.0,17,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.11920292202211757,491918890634.82184,447330593755.9607
Individual Income Taxes,249320000000.0,Receipt,Real,-2.0,17,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.11920292202211757,741238890634.8219,491918890634.82184
Dummy_Source,151868000000.0,Dummy,Spacer,-1.75,81,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.14804719803168948,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-1.75,81,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.14804719803168948,25492631870.676617,22483631870.676617
Spacer 3,50622666666.0,Receipt,Spacer,-1.75,81,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.14804719803168948,68620754579.88311,25492631870.676617
Estate and Gift Taxes,4198000000.0,Receipt,Real,-1.75,81,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.14804719803168948,72818754579.88312,68620754579.88311
Spacer 5,50622666666.0,Receipt,Spacer,-1.75,81,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.14804719803168948,115946877289.0896,72818754579.88312
Excise Taxes,4358000000.0,Receipt,Real,-1.75,81,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.14804719803168948,120304877289.0896,115946877289.0896
Spacer 7,50622666666.0,Receipt,Spacer,-1.75,81,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.14804719803168948,163432999998.29608,120304877289.0896
Miscellaneous Receipts,12045000000.0,Receipt,Real,-1.75,81,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.14804719803168948,175477999998.29608,163432999998.29608
Spacer 9,50622666666.0,Receipt,Spacer,-1.75,81,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.14804719803168948,218606122707.5026,175477999998.29608
Corporation Income Taxes,59721000000.0,Receipt,Real,-1.75,81,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.14804719803168948,278327122707.50256,218606122707.5026
Spacer 11,50622666666.0,Receipt,Spacer,-1.75,81,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.14804719803168948,321455245416.7091,278327122707.50256
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-1.75,81,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.14804719803168948,444410245416.7091,321455245416.7091
Spacer 13,50622666666.0,Receipt,Spacer,-1.75,81,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.14804719803168948,487538368125.9156,444410245416.7091
Individual Income Taxes,249320000000.0,Receipt,Real,-1.75,81,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.14804719803168948,736858368125.9155,487538368125.9156
Dummy_Source,151868000000.0,Dummy,Spacer,-1.75,18,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.14804719803168948,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-1.75,18,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.14804719803168948,25492631870.676617,22483631870.676617
Spacer 3,50622666666.0,Receipt,Spacer,-1.75,18,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.14804719803168948,68620754579.88311,25492631870.676617
Estate and Gift Taxes,4198000000.0,Receipt,Real,-1.75,18,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.14804719803168948,72818754579.88312,68620754579.88311
Spacer 5,50622666666.0,Receipt,Spacer,-1.75,18,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.14804719803168948,115946877289.0896,72818754579.88312
Excise Taxes,4358000000.0,Receipt,Real,-1.75,18,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.14804719803168948,120304877289.0896,115946877289.0896
Spacer 7,50622666666.0,Receipt,Spacer,-1.75,18,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.14804719803168948,163432999998.29608,120304877289.0896
