Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Corporation Income Taxes,1337000000.0,Receipt,Real,4.25,57,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.9859363729567544,189837435693.32214,188500435693.32214
Spacer 3,45781583333.0,Receipt,Spacer,4.25,57,Max,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.9859363729567544,190481290806.76672,189837435693.32214
Estate and Gift Taxes,1765000000.0,Receipt,Real,4.25,57,Max,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.9859363729567544,192246290806.76672,190481290806.76672
Spacer 5,45781583333.0,Receipt,Spacer,4.25,57,Max,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.9859363729567544,192890145920.2113,192246290806.76672
Customs Duties,2947000000.0,Receipt,Real,4.25,57,Max,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.9859363729567544,195837145920.2113,192890145920.2113
Spacer 7,45781583333.0,Receipt,Spacer,4.25,57,Max,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.9859363729567544,196481001033.65588,195837145920.2113
Excise Taxes,7416000000.0,Receipt,Real,4.25,57,Max,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.9859363729567544,203897001033.65588,196481001033.65588
Spacer 9,45781583333.0,Receipt,Spacer,4.25,57,Max,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.9859363729567544,204540856147.10046,203897001033.65588
Miscellaneous Receipts,14067000000.0,Receipt,Real,4.25,57,Max,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.9859363729567544,218607856147.10046,204540856147.10046
Spacer 11,45781583333.0,Receipt,Spacer,4.25,57,Max,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.9859363729567544,219251711260.54504,218607856147.10046
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,4.25,57,Max,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.9859363729567544,308725711260.54504,219251711260.54504
Spacer 13,45781583333.0,Receipt,Spacer,4.25,57,Max,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.9859363729567544,309369566373.9896,308725711260.54504
Individual Income Taxes,109306000000.0,Receipt,Real,4.25,57,Max,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.9859363729567544,418675566373.9896,309369566373.9896
Dummy_Source,83500250000.0,Dummy,Spacer,4.25,42,Min,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.9859363729567544,0.0,0.0
Deficit,107689000000.0,Deficit,Real,4.25,42,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.9859363729567544,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,4.25,42,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.9859363729567544,189837435693.32214,188500435693.32214
Spacer 3,45781583333.0,Receipt,Spacer,4.25,42,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.9859363729567544,190481290806.76672,189837435693.32214
Estate and Gift Taxes,1765000000.0,Receipt,Real,4.25,42,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.9859363729567544,192246290806.76672,190481290806.76672
Spacer 5,45781583333.0,Receipt,Spacer,4.25,42,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.9859363729567544,192890145920.2113,192246290806.76672
Customs Duties,2947000000.0,Receipt,Real,4.25,42,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.9859363729567544,195837145920.2113,192890145920.2113
Spacer 7,45781583333.0,Receipt,Spacer,4.25,42,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.9859363729567544,196481001033.65588,195837145920.2113
Excise Taxes,7416000000.0,Receipt,Real,4.25,42,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.9859363729567544,203897001033.65588,196481001033.65588
Spacer 9,45781583333.0,Receipt,Spacer,4.25,42,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.9859363729567544,204540856147.10046,203897001033.65588
Miscellaneous Receipts,14067000000.0,Receipt,Real,4.25,42,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.9859363729567544,218607856147.10046,204540856147.10046
Spacer 11,45781583333.0,Receipt,Spacer,4.25,42,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.9859363729567544,219251711260.54504,218607856147.10046
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,4.25,42,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.9859363729567544,308725711260.54504,219251711260.54504
Spacer 13,45781583333.0,Receipt,Spacer,4.25,42,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.9859363729567544,309369566373.9896,308725711260.54504
Individual Income Taxes,109306000000.0,Receipt,Real,4.25,42,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.9859363729567544,418675566373.9896,309369566373.9896
Dummy_Source,83500250000.0,Dummy,Spacer,4.5,56,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.9890130573694068,0.0,0.0
Deficit,107689000000.0,Deficit,Real,4.5,56,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.9890130573694068,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,4.5,56,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.9890130573694068,190425664678.66385,189088664678.66385
Spacer 3,45781583333.0,Receipt,Spacer,4.5,56,Max,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.9890130573694068,190928664308.28125,190425664678.66385
Estate and Gift Taxes,1765000000.0,Receipt,Real,4.5,56,Max,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.9890130573694068,192693664308.28125,190928664308.28125
Spacer 5,45781583333.0,Receipt,Spacer,4.5,56,Max,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.9890130573694068,193196663937.89865,192693664308.28125
Customs Duties,2947000000.0,Receipt,Real,4.5,56,Max,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.9890130573694068,196143663937.89865,193196663937.89865
Spacer 7,45781583333.0,Receipt,Spacer,4.5,56,Max,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.9890130573694068,196646663567.51605,196143663937.89865
Excise Taxes,7416000000.0,Receipt,Real,4.5,56,Max,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.9890130573694068,204062663567.51605,196646663567.51605
Spacer 9,45781583333.0,Receipt,Spacer,4.5,56,Max,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.9890130573694068,204565663197.13342,204062663567.51605
Miscellaneous Receipts,14067000000.0,Receipt,Real,4.5,56,Max,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.9890130573694068,218632663197.13342,204565663197.13342
Spacer 11,45781583333.0,Receipt,Spacer,4.5,56,Max,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.9890130573694068,219135662826.75082,218632663197.13342
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,4.5,56,Max,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.9890130573694068,308609662826.75085,219135662826.75082
Spacer 13,45781583333.0,Receipt,Spacer,4.5,56,Max,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.9890130573694068,309112662456.3682,308609662826.75085
Individual Income Taxes,109306000000.0,Receipt,Real,4.5,56,Max,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.9890130573694068,418418662456.3682,309112662456.3682
Dummy_Source,83500250000.0,Dummy,Spacer,4.5,43,Min,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.9890130573694068,0.0,0.0
Deficit,107689000000.0,Deficit,Real,4.5,43,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.9890130573694068,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,4.5,43,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.9890130573694068,190425664678.66385,189088664678.66385
Spacer 3,45781583333.0,Receipt,Spacer,4.5,43,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.9890130573694068,190928664308.28125,190425664678.66385
Estate and Gift Taxes,1765000000.0,Receipt,Real,4.5,43,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.9890130573694068,192693664308.28125,190928664308.28125
Spacer 5,45781583333.0,Receipt,Spacer,4.5,43,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.9890130573694068,193196663937.89865,192693664308.28125
Customs Duties,2947000000.0,Receipt,Real,4.5,43,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.9890130573694068,196143663937.89865,193196663937.89865
Spacer 7,45781583333.0,Receipt,Spacer,4.5,43,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.9890130573694068,196646663567.51605,196143663937.89865
Excise Taxes,7416000000.0,Receipt,Real,4.5,43,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.9890130573694068,204062663567.51605,196646663567.51605
Spacer 9,45781583333.0,Receipt,Spacer,4.5,43,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.9890130573694068,204565663197.13342,204062663567.51605
Miscellaneous Receipts,14067000000.0,Receipt,Real,4.5,43,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.9890130573694068,218632663197.13342,204565663197.13342
Spacer 11,45781583333.0,Receipt,Spacer,4.5,43,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.9890130573694068,219135662826.75082,218632663197.13342
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,4.5,43,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.9890130573694068,308609662826.75085,219135662826.75082
Spacer 13,45781583333.0,Receipt,Spacer,4.5,43,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.9890130573694068,309112662456.3682,308609662826.75085
Individual Income Taxes,109306000000.0,Receipt,Real,4.5,43,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.9890130573694068,418418662456.3682,309112662456.3682
Dummy_Source,83500250000.0,Dummy,Spacer,4.75,55,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.991422514586288,0.0,0.0
Deficit,107689000000.0,Deficit,Real,4.75,55,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.991422514586288,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,4.75,55,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.991422514586288,190886326996.8665,189549326996.8665
Spacer 3,45781583333.0,Receipt,Spacer,4.75,55,Max,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.991422514586288,191279017860.12192,190886326996.8665
Estate and Gift Taxes,1765000000.0,Receipt,Real,4.75,55,Max,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.991422514586288,193044017860.12192,191279017860.12192
Spacer 5,45781583333.0,Receipt,Spacer,4.75,55,Max,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.991422514586288,193436708723.37738,193044017860.12192
Customs Duties,2947000000.0,Receipt,Real,4.75,55,Max,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.991422514586288,196383708723.37738,193436708723.37738
Spacer 7,45781583333.0,Receipt,Spacer,4.75,55,Max,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.991422514586288,196776399586.6328,196383708723.37738
Excise Taxes,7416000000.0,Receipt,Real,4.75,55,Max,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.991422514586288,204192399586.6328,196776399586.6328
Spacer 9,45781583333.0,Receipt,Spacer,4.75,55,Max,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.991422514586288,204585090449.88824,204192399586.6328
Miscellaneous Receipts,14067000000.0,Receipt,Real,4.75,55,Max,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.991422514586288,218652090449.88824,204585090449.88824
Spacer 11,45781583333.0,Receipt,Spacer,4.75,55,Max,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.991422514586288,219044781313.1437,218652090449.88824
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,4.75,55,Max,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.991422514586288,308518781313.1437,219044781313.1437
Spacer 13,45781583333.0,Receipt,Spacer,4.75,55,Max,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.991422514586288,308911472176.3992,308518781313.1437
Individual Income Taxes,109306000000.0,Receipt,Real,4.75,55,Max,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.991422514586288,418217472176.3992,308911472176.3992
Dummy_Source,83500250000.0,Dummy,Spacer,4.75,44,Min,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.991422514586288,0.0,0.0
Deficit,107689000000.0,Deficit,Real,4.75,44,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.991422514586288,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,4.75,44,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.991422514586288,190886326996.8665,189549326996.8665
Spacer 3,45781583333.0,Receipt,Spacer,4.75,44,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.991422514586288,191279017860.12192,190886326996.8665
Estate and Gift Taxes,1765000000.0,Receipt,Real,4.75,44,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.991422514586288,193044017860.12192,191279017860.12192
Spacer 5,45781583333.0,Receipt,Spacer,4.75,44,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.991422514586288,193436708723.37738,193044017860.12192
Customs Duties,2947000000.0,Receipt,Real,4.75,44,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.991422514586288,196383708723.37738,193436708723.37738
Spacer 7,45781583333.0,Receipt,Spacer,4.75,44,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.991422514586288,196776399586.6328,196383708723.37738
Excise Taxes,7416000000.0,Receipt,Real,4.75,44,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.991422514586288,204192399586.6328,196776399586.6328
Spacer 9,45781583333.0,Receipt,Spacer,4.75,44,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.991422514586288,204585090449.88824,204192399586.6328
Miscellaneous Receipts,14067000000.0,Receipt,Real,4.75,44,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.991422514586288,218652090449.88824,204585090449.88824
Spacer 11,45781583333.0,Receipt,Spacer,4.75,44,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.991422514586288,219044781313.1437,218652090449.88824
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,4.75,44,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.991422514586288,308518781313.1437,219044781313.1437
Spacer 13,45781583333.0,Receipt,Spacer,4.75,44,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.991422514586288,308911472176.3992,308518781313.1437
Individual Income Taxes,109306000000.0,Receipt,Real,4.75,44,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.991422514586288,418217472176.3992,308911472176.3992
Dummy_Source,83500250000.0,Dummy,Spacer,5.0,54,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.9933071490757153,0.0,0.0
Deficit,107689000000.0,Deficit,Real,5.0,54,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.9933071490757153,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,5.0,54,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.9933071490757153,191246648851.4242,189909648851.4242
Spacer 3,45781583333.0,Receipt,Spacer,5.0,54,Max,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.9933071490757153,191553058163.7497,191246648851.4242
Estate and Gift Taxes,1765000000.0,Receipt,Real,5.0,54,Max,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.9933071490757153,193318058163.7497,191553058163.7497
Spacer 5,45781583333.0,Receipt,Spacer,5.0,54,Max,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.9933071490757153,193624467476.07516,193318058163.7497
Customs Duties,2947000000.0,Receipt,Real,5.0,54,Max,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.9933071490757153,196571467476.07516,193624467476.07516
Spacer 7,45781583333.0,Receipt,Spacer,5.0,54,Max,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.9933071490757153,196877876788.40067,196571467476.07516
Excise Taxes,7416000000.0,Receipt,Real,5.0,54,Max,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.9933071490757153,204293876788.40067,196877876788.40067
Spacer 9,45781583333.0,Receipt,Spacer,5.0,54,Max,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.9933071490757153,204600286100.72614,204293876788.40067
Miscellaneous Receipts,14067000000.0,Receipt,Real,5.0,54,Max,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.9933071490757153,218667286100.72614,204600286100.72614
Spacer 11,45781583333.0,Receipt,Spacer,5.0,54,Max,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.9933071490757153,218973695413.05164,218667286100.72614
